date,segment,product,country,customer,business_unit,cost_function,units_sold,unit_price,sales,cogs,gross_profit,operating_expenses,ebitda,budget,cost_actual,cost_budget,downtime_hours,headcount,units_produced,year,month,month_name,quarter,fiscal_quarter,month_year,week_number,gross_margin_pct,ebitda_margin_pct,operating_expense_pct,budget_variance,budget_variance_pct,budget_status,cost_variance,cost_variance_pct,cost_status,cost_per_unit,revenue_per_head,output_per_head,downtime_revenue_loss,margin_rag,cost_rag,downtime_rag,is_top5_customer,customer_concentration
2023-09-07,Automotive Components,Clutch Kit,Germany,Client_07,Export Division,Production,350,3624.02,1268407.0,804485.76,463921.24,268656.94,195264.3,1256491.29,1073142.7,1052571.84,17.7,12,338,2023,9,Sep,3,Q3-2023,Sep-2023,36,36.58,15.39,21.18,11915.71,0.95,On Track,20570.86,1.95,Over Budget,3174.98,105700.58,28.17,2806350.49,GREEN,GREEN,RED,0,29.36
2023-09-07,Automotive Components,Drive Shaft,India,Client_08,Export Division,Overhead,471,4840.28,2279771.88,1429543.12,850228.76,443230.79,406997.97,2268403.62,1872773.91,1947320.21,12.7,80,495,2023,9,Sep,3,Q3-2023,Sep-2023,36,37.29,17.85,19.44,11368.26,0.5,On Track,-74546.3,-3.83,Within Budget,3783.38,28497.15,6.19,3619137.86,GREEN,GREEN,AMBER,0,29.36
2023-09-07,Industrial Equipment,CNC Module,UK,Client_05,East Zone,Logistics,316,2200.86,695471.76,382797.13,312674.63,93594.89,219079.74,781977.97,476392.02,436185.11,6.8,31,673,2023,9,Sep,3,Q3-2023,Sep-2023,36,44.96,31.5,13.46,-86506.21,-11.06,Over Budget,40206.91,9.22,Over Budget,707.86,22434.57,21.71,591151.0,GREEN,AMBER,GREEN,0,29.36
2023-09-08,Automotive Components,Suspension Unit,USA,Client_06,South Zone,Logistics,215,2284.29,491122.35,226461.87,264660.48,67772.48,196888.0,425081.36,294234.35,277315.21,4.4,81,764,2023,9,Sep,3,Q3-2023,Sep-2023,36,53.89,40.09,13.8,66040.99,15.54,On Track,16919.14,6.1,Over Budget,385.12,6063.24,9.43,270117.29,GREEN,AMBER,GREEN,1,29.36
2023-09-08,Automotive Components,Gear Box,USA,Client_05,East Zone,Labour,602,7815.99,4705225.98,2795297.58,1909928.4,539119.16,1370809.24,3900505.64,3334416.74,3679383.96,18.4,68,367,2023,9,Sep,3,Q3-2023,Sep-2023,36,40.59,29.13,11.46,804720.34,20.63,On Track,-344967.22,-9.38,Within Budget,9085.6,69194.5,5.4,10822019.75,GREEN,GREEN,RED,0,29.36
2023-09-08,Automotive Components,Drive Shaft,UK,Client_17,East Zone,Overhead,535,7219.83,3862609.05,2749380.02,1113229.03,735824.7,377404.33,4549626.85,3485204.72,3624797.82,19.2,103,492,2023,9,Sep,3,Q3-2023,Sep-2023,36,28.82,9.77,19.05,-687017.8,-15.1,Over Budget,-139593.1,-3.85,Within Budget,7083.75,37501.06,4.78,9270261.72,GREEN,GREEN,RED,0,29.36
2023-09-08,Industrial Equipment,Hydraulic Pump,Japan,Client_02,South Zone,R&D,169,2810.62,474994.78,265256.12,209738.66,95428.94,114309.72,465756.21,360685.06,325408.43,1.3,92,239,2023,9,Sep,3,Q3-2023,Sep-2023,36,44.16,24.07,20.09,9238.57,1.98,On Track,35276.63,10.84,Over Budget,1509.14,5162.99,2.6,77186.65,GREEN,RED,GREEN,0,29.36
2023-09-09,Consumer Electronics,Wiring Harness,Germany,Client_09,South Zone,Production,135,4538.09,612642.15,349373.69,263268.46,110635.17,152633.29,521637.65,460008.86,461310.23,4.7,50,657,2023,9,Sep,3,Q3-2023,Sep-2023,36,42.97,24.91,18.06,91004.5,17.45,On Track,-1301.37,-0.28,Within Budget,700.17,12252.84,13.14,359927.26,GREEN,GREEN,GREEN,1,29.36
2023-09-10,Consumer Electronics,Wiring Harness,India,Client_12,West Zone,Logistics,783,6903.53,5405463.99,2971924.59,2433539.4,782385.44,1651153.96,4986400.7,3754310.03,3620375.8,23.5,81,129,2023,9,Sep,3,Q3-2023,Sep-2023,36,45.02,30.55,14.47,419063.29,8.4,On Track,133934.23,3.7,Over Budget,29103.18,66734.12,1.59,15878550.47,GREEN,GREEN,RED,0,29.36
2023-09-10,Automotive Components,Clutch Kit,Japan,Client_15,East Zone,Logistics,795,7777.71,6183279.45,3490057.44,2693222.01,1283472.34,1409749.67,5380964.11,4773529.78,4873407.38,2.1,36,350,2023,9,Sep,3,Q3-2023,Sep-2023,36,43.56,22.8,20.76,802315.34,14.91,On Track,-99877.6,-2.05,Within Budget,13638.66,171757.76,9.72,1623110.86,GREEN,GREEN,GREEN,1,29.36
2023-09-11,Industrial Equipment,Sensor Array,USA,Client_03,Export Division,Labour,140,549.64,76949.6,47899.4,29050.2,10218.87,18831.33,67943.53,58118.27,57589.9,13.6,27,244,2023,9,Sep,3,Q3-2023,Sep-2023,37,37.75,24.47,13.28,9006.07,13.26,On Track,528.37,0.92,Over Budget,238.19,2849.99,9.04,130814.32,GREEN,GREEN,AMBER,0,29.36
2023-09-11,Automotive Components,Clutch Kit,USA,Client_18,West Zone,Production,359,6759.39,2426621.01,1291100.41,1135520.6,405521.68,729998.92,2394693.13,1696622.09,1503956.41,0.1,43,347,2023,9,Sep,3,Q3-2023,Sep-2023,37,46.79,30.08,16.71,31927.88,1.33,On Track,192665.68,12.81,Over Budget,4889.4,56433.05,8.07,30332.76,GREEN,RED,GREEN,0,29.36
2023-09-11,Consumer Electronics,Display Module,India,Client_10,West Zone,Logistics,553,7300.95,4037425.35,2519725.58,1517699.77,417522.71,1100177.06,4422186.37,2937248.29,2932349.12,23.3,86,803,2023,9,Sep,3,Q3-2023,Sep-2023,37,37.59,27.25,10.34,-384761.02,-8.7,Over Budget,4899.17,0.17,Over Budget,3657.84,46946.81,9.34,11759001.33,GREEN,GREEN,RED,0,29.36
2023-09-12,Industrial Equipment,Sensor Array,Japan,Client_19,West Zone,Overhead,693,5644.35,3911534.55,2789119.17,1122415.38,775241.49,347173.89,3732983.94,3564360.66,3763643.16,0.4,43,206,2023,9,Sep,3,Q3-2023,Sep-2023,37,28.7,8.88,19.82,178550.61,4.78,On Track,-199282.5,-5.29,Within Budget,17302.72,90965.92,4.79,195576.73,GREEN,GREEN,GREEN,0,29.36
2023-09-12,Consumer Electronics,PCB Assembly,Germany,Client_11,West Zone,Logistics,415,1724.82,715800.3,374808.07,340992.23,107614.62,233377.61,821994.76,482422.69,465748.35,7.0,77,694,2023,9,Sep,3,Q3-2023,Sep-2023,37,47.64,32.6,15.03,-106194.46,-12.92,Over Budget,16674.34,3.58,Over Budget,695.13,9296.11,9.01,626325.26,GREEN,GREEN,GREEN,0,29.36
2023-09-12,Automotive Components,Suspension Unit,Germany,Client_06,North Zone,R&D,221,4577.84,1011702.64,693582.5,318120.14,201550.02,116570.12,1079070.07,895132.52,852396.53,16.5,98,411,2023,9,Sep,3,Q3-2023,Sep-2023,37,31.44,11.52,19.92,-67367.43,-6.24,Over Budget,42735.99,5.01,Over Budget,2177.94,10323.5,4.19,2086636.7,GREEN,AMBER,RED,1,29.36
2023-09-13,Automotive Components,Suspension Unit,UK,Client_12,South Zone,Production,190,4386.28,833393.2,458961.16,374432.04,131832.71,242599.33,785483.69,590793.87,649039.71,2.5,29,555,2023,9,Sep,3,Q3-2023,Sep-2023,37,44.93,29.11,15.82,47909.51,6.1,On Track,-58245.84,-8.97,Within Budget,1064.49,28737.7,19.14,260435.38,GREEN,GREEN,GREEN,0,29.36
2023-09-13,Automotive Components,Brake Assembly,UK,Client_20,Export Division,R&D,779,4633.35,3609379.65,2361266.35,1248113.3,410299.87,837813.43,3558043.04,2771566.22,2489797.93,19.7,12,531,2023,9,Sep,3,Q3-2023,Sep-2023,37,34.58,23.21,11.37,51336.61,1.44,On Track,281768.29,11.32,Over Budget,5219.52,300781.64,44.25,8888097.39,GREEN,RED,RED,1,29.36
2023-09-13,Industrial Equipment,CNC Module,USA,Client_05,West Zone,R&D,585,6226.92,3642748.2,1975652.45,1667095.75,674591.02,992504.73,3024768.47,2650243.47,2850330.98,5.3,119,750,2023,9,Sep,3,Q3-2023,Sep-2023,37,45.76,27.25,18.52,617979.73,20.43,On Track,-200087.51,-7.02,Within Budget,3533.66,30611.33,6.3,2413320.68,GREEN,GREEN,GREEN,0,29.36
2023-09-14,Automotive Components,Brake Assembly,USA,Client_05,South Zone,Logistics,130,3686.04,479185.2,314353.35,164831.85,54342.79,110489.06,396176.1,368696.14,367302.9,10.3,35,150,2023,9,Sep,3,Q3-2023,Sep-2023,37,34.4,23.06,11.34,83009.1,20.95,On Track,1393.24,0.38,Over Budget,2457.97,13691.01,4.29,616950.95,GREEN,GREEN,AMBER,0,29.36
2023-09-15,Automotive Components,Suspension Unit,UK,Client_02,West Zone,Production,309,824.61,254804.49,135414.41,119390.08,25794.54,93595.54,217791.92,161208.95,146653.47,14.4,85,244,2023,9,Sep,3,Q3-2023,Sep-2023,37,46.86,36.73,10.12,37012.57,16.99,On Track,14555.48,9.93,Over Budget,660.69,2997.7,2.87,458648.08,GREEN,AMBER,AMBER,0,29.36
2023-09-15,Automotive Components,Gear Box,India,Client_03,South Zone,Overhead,643,3108.77,1998939.11,986177.57,1012761.54,319982.44,692779.1,2163410.76,1306160.01,1225226.95,13.7,22,632,2023,9,Sep,3,Q3-2023,Sep-2023,37,50.66,34.66,16.01,-164471.65,-7.6,Over Budget,80933.06,6.61,Over Budget,2066.71,90860.87,28.73,3423183.23,GREEN,AMBER,AMBER,0,29.36
2023-09-15,Automotive Components,Suspension Unit,Germany,Client_07,East Zone,Logistics,600,532.47,319482.0,206335.64,113146.36,67381.26,45765.1,367842.56,273716.9,296794.31,11.4,99,643,2023,9,Sep,3,Q3-2023,Sep-2023,37,35.42,14.32,21.09,-48360.56,-13.15,Over Budget,-23077.41,-7.78,Within Budget,425.69,3227.09,6.49,455261.85,GREEN,GREEN,AMBER,0,29.36
2023-09-16,Automotive Components,Clutch Kit,India,Client_06,East Zone,Labour,484,2107.06,1019817.04,521574.86,498242.18,115791.51,382450.67,1197734.92,637366.37,579791.6,2.6,27,547,2023,9,Sep,3,Q3-2023,Sep-2023,37,48.86,37.5,11.35,-177917.88,-14.85,Over Budget,57574.77,9.93,Over Budget,1165.2,37771.0,20.26,331440.54,GREEN,AMBER,GREEN,1,29.36
2023-09-16,Industrial Equipment,CNC Module,UK,Client_02,North Zone,Overhead,555,1367.92,759195.6,399773.49,359422.11,130617.13,228804.98,707815.13,530390.62,591005.24,10.7,80,457,2023,9,Sep,3,Q3-2023,Sep-2023,37,47.34,30.14,17.2,51380.47,7.26,On Track,-60614.62,-10.26,Within Budget,1160.59,9489.94,5.71,1015424.11,GREEN,GREEN,AMBER,0,29.36
2023-09-16,Industrial Equipment,Robotic Arm,Germany,Client_03,West Zone,Overhead,233,595.89,138842.37,87751.56,51090.81,25082.08,26008.73,133662.59,112833.64,113447.34,16.2,25,186,2023,9,Sep,3,Q3-2023,Sep-2023,37,36.8,18.73,18.07,5179.78,3.88,On Track,-613.7,-0.54,Within Budget,606.63,5553.69,7.44,281155.8,GREEN,GREEN,RED,0,29.36
2023-09-18,Industrial Equipment,Robotic Arm,UK,Client_04,South Zone,Production,422,7814.06,3297533.32,1785385.26,1512148.06,565181.71,946966.35,3880003.26,2350566.97,2137753.5,20.1,102,551,2023,9,Sep,3,Q3-2023,Sep-2023,38,45.86,28.72,17.14,-582469.94,-15.01,Over Budget,212813.47,9.96,Over Budget,4266.0,32328.76,5.4,8285052.47,GREEN,AMBER,RED,0,29.36
2023-09-20,Industrial Equipment,Sensor Array,UK,Client_09,West Zone,Overhead,537,5500.08,2953542.96,2086788.8,866754.16,645357.36,221396.8,2965679.73,2732146.16,2500924.04,10.9,25,296,2023,9,Sep,3,Q3-2023,Sep-2023,38,29.35,7.5,21.85,-12136.77,-0.41,Over Budget,231222.12,9.25,Over Budget,9230.22,118141.72,11.84,4024202.28,GREEN,AMBER,AMBER,1,29.36
2023-09-22,Industrial Equipment,Robotic Arm,Germany,Client_05,North Zone,Production,104,6727.34,699643.36,408939.04,290704.32,72210.1,218494.22,618816.67,481149.14,493226.05,7.8,48,676,2023,9,Sep,3,Q3-2023,Sep-2023,38,41.55,31.23,10.32,80826.69,13.06,On Track,-12076.91,-2.45,Within Budget,711.76,14575.9,14.08,682152.28,GREEN,GREEN,GREEN,0,29.36
2023-09-23,Consumer Electronics,PCB Assembly,India,Client_17,West Zone,Labour,256,2701.72,691640.32,404217.25,287423.07,111060.4,176362.67,702207.01,515277.65,553550.2,13.0,12,822,2023,9,Sep,3,Q3-2023,Sep-2023,38,41.56,25.5,16.06,-10566.69,-1.5,Over Budget,-38272.55,-6.91,Within Budget,626.86,57636.69,68.5,1123915.52,GREEN,GREEN,AMBER,0,29.36
2023-09-24,Automotive Components,Clutch Kit,India,Client_13,West Zone,Overhead,435,3819.17,1661338.95,763742.27,897596.68,201394.65,696202.03,1756679.82,965136.92,1029851.08,21.2,31,543,2023,9,Sep,3,Q3-2023,Sep-2023,38,54.03,41.91,12.12,-95340.87,-5.43,Over Budget,-64714.16,-6.28,Within Budget,1777.42,53591.58,17.52,4402548.22,GREEN,GREEN,RED,0,29.36
2023-09-25,Industrial Equipment,Conveyor Belt,USA,Client_13,West Zone,Production,632,5562.68,3515613.76,2208583.16,1307030.6,640702.68,666327.92,3607004.54,2849285.84,2832813.13,20.5,74,97,2023,9,Sep,3,Q3-2023,Sep-2023,39,37.18,18.95,18.22,-91390.78,-2.53,Over Budget,16472.71,0.58,Over Budget,29374.08,47508.29,1.31,9008760.26,GREEN,GREEN,RED,0,29.36
2023-09-25,Industrial Equipment,CNC Module,Japan,Client_19,West Zone,R&D,742,3145.73,2334131.66,1666573.26,667558.4,323179.05,344379.35,1937639.52,1989752.31,1772527.92,20.1,54,799,2023,9,Sep,3,Q3-2023,Sep-2023,39,28.6,14.75,13.85,396492.14,20.46,On Track,217224.39,12.26,Over Budget,2490.3,43224.66,14.8,5864505.8,GREEN,RED,RED,0,29.36
2023-09-26,Consumer Electronics,PCB Assembly,USA,Client_13,North Zone,Labour,403,7939.59,3199654.77,1795713.43,1403941.34,341639.65,1062301.69,2905038.24,2137353.08,2001223.57,7.5,20,744,2023,9,Sep,3,Q3-2023,Sep-2023,39,43.88,33.2,10.68,294616.53,10.14,On Track,136129.51,6.8,Over Budget,2872.79,159982.74,37.2,2999676.35,GREEN,AMBER,GREEN,0,29.36
2023-09-27,Automotive Components,Gear Box,India,Client_11,South Zone,Production,601,2945.88,1770473.88,1017040.81,753433.07,360475.96,392957.11,1813846.57,1377516.77,1510224.48,6.4,99,520,2023,9,Sep,3,Q3-2023,Sep-2023,39,42.56,22.2,20.36,-43372.69,-2.39,Over Budget,-132707.71,-8.79,Within Budget,2649.07,17883.57,5.25,1416379.1,GREEN,GREEN,GREEN,0,29.36
2023-09-27,Consumer Electronics,PCB Assembly,USA,Client_13,Export Division,Labour,380,4794.04,1821735.2,1217371.22,604363.98,204046.73,400317.25,1936577.51,1421417.95,1365459.84,12.1,107,723,2023,9,Sep,3,Q3-2023,Sep-2023,39,33.18,21.97,11.2,-114842.31,-5.93,Over Budget,55958.11,4.1,Over Budget,1966.0,17025.56,6.76,2755374.49,GREEN,GREEN,AMBER,0,29.36
2023-09-28,Industrial Equipment,Conveyor Belt,UK,Client_10,East Zone,Labour,256,4227.14,1082147.84,734540.53,347607.31,210432.25,137175.06,1214750.96,944972.78,953099.7,6.9,16,344,2023,9,Sep,3,Q3-2023,Sep-2023,39,32.12,12.68,19.45,-132603.12,-10.92,Over Budget,-8126.92,-0.85,Within Budget,2747.01,67634.24,21.5,933352.51,GREEN,GREEN,GREEN,0,29.36
2023-09-28,Consumer Electronics,Display Module,Germany,Client_20,North Zone,R&D,147,4938.98,726030.06,380300.74,345729.32,121952.28,223777.04,734149.19,502253.02,493466.31,8.3,19,707,2023,9,Sep,3,Q3-2023,Sep-2023,39,47.62,30.82,16.8,-8119.13,-1.11,Over Budget,8786.71,1.78,Over Budget,710.4,38212.11,37.21,753256.19,GREEN,GREEN,AMBER,1,29.36
2023-09-28,Industrial Equipment,Sensor Array,USA,Client_14,Export Division,Overhead,254,3607.36,916269.44,474482.34,441787.1,148292.99,293494.11,972859.79,622775.33,629884.31,21.1,90,760,2023,9,Sep,3,Q3-2023,Sep-2023,39,48.22,32.03,16.18,-56590.35,-5.82,Over Budget,-7108.98,-1.13,Within Budget,819.44,10180.77,8.44,2416660.65,GREEN,GREEN,RED,0,29.36
2023-09-28,Consumer Electronics,Power Unit,UK,Client_16,South Zone,Labour,324,7528.72,2439305.28,1448542.95,990762.33,423782.15,566980.18,2675632.25,1872325.1,1842543.67,13.6,90,101,2023,9,Sep,3,Q3-2023,Sep-2023,39,40.62,23.24,17.37,-236326.97,-8.83,Over Budget,29781.43,1.62,Over Budget,18537.87,27103.39,1.12,4146818.98,GREEN,GREEN,AMBER,1,29.36
2023-09-28,Consumer Electronics,Power Unit,USA,Client_15,South Zone,Logistics,204,6098.25,1244043.0,816954.48,427088.52,250419.19,176669.33,1203852.57,1067373.67,1159642.39,21.9,91,248,2023,9,Sep,3,Q3-2023,Sep-2023,39,34.33,14.2,20.13,40190.43,3.34,On Track,-92268.72,-7.96,Within Budget,4303.93,13670.8,2.73,3405567.71,GREEN,GREEN,RED,1,29.36
2023-09-29,Industrial Equipment,CNC Module,USA,Client_06,East Zone,R&D,291,3543.99,1031301.09,495706.02,535595.07,126880.89,408714.18,936845.44,622586.91,671481.72,11.1,81,486,2023,9,Sep,3,Q3-2023,Sep-2023,39,51.93,39.63,12.3,94455.65,10.08,On Track,-48894.81,-7.28,Within Budget,1281.04,12732.11,6.0,1430930.26,GREEN,GREEN,AMBER,1,29.36
2023-09-29,Industrial Equipment,Hydraulic Pump,Germany,Client_06,East Zone,Logistics,79,2437.98,192600.42,128455.87,64144.55,34483.27,29661.28,170134.48,162939.14,176724.61,23.1,72,841,2023,9,Sep,3,Q3-2023,Sep-2023,39,33.3,15.4,17.9,22465.94,13.2,On Track,-13785.47,-7.8,Within Budget,193.74,2675.01,11.68,556133.71,GREEN,GREEN,RED,1,29.36
2023-09-29,Automotive Components,Drive Shaft,India,Client_11,Export Division,Overhead,115,7254.31,834245.65,467087.34,367158.31,119807.78,247350.53,881526.54,586895.12,529187.78,22.6,102,183,2023,9,Sep,3,Q3-2023,Sep-2023,39,44.01,29.65,14.36,-47280.89,-5.36,Over Budget,57707.34,10.9,Over Budget,3207.08,8178.88,1.79,2356743.96,GREEN,RED,RED,0,29.36
2023-09-29,Automotive Components,Drive Shaft,UK,Client_17,North Zone,R&D,730,6717.36,4903672.8,3464013.87,1439658.93,1038532.56,401126.37,4465534.05,4502546.43,4918111.51,5.7,25,831,2023,9,Sep,3,Q3-2023,Sep-2023,39,29.36,8.18,21.18,438138.75,9.81,On Track,-415565.08,-8.45,Within Budget,5418.23,196146.91,33.24,3493866.87,GREEN,GREEN,GREEN,0,29.36
2023-09-29,Industrial Equipment,CNC Module,UK,Client_13,South Zone,Labour,273,1582.08,431907.84,214784.16,217123.68,93460.89,123662.79,422497.06,308245.05,290068.89,14.1,72,586,2023,9,Sep,3,Q3-2023,Sep-2023,39,50.27,28.63,21.64,9410.78,2.23,On Track,18176.16,6.27,Over Budget,526.02,5998.72,8.14,761237.57,GREEN,AMBER,AMBER,0,29.36
2023-09-29,Industrial Equipment,Hydraulic Pump,USA,Client_18,West Zone,Labour,749,2347.6,1758352.4,923114.11,835238.29,341318.69,493919.6,1533578.96,1264432.8,1256913.51,8.8,49,61,2023,9,Sep,3,Q3-2023,Sep-2023,39,47.5,28.09,19.41,224773.44,14.66,On Track,7519.29,0.6,Over Budget,20728.41,35884.74,1.24,1934187.64,GREEN,GREEN,AMBER,0,29.36
2023-09-29,Consumer Electronics,Wiring Harness,India,Client_02,South Zone,Overhead,615,3385.18,2081885.7,1296007.67,785878.03,383221.06,402656.97,2384043.42,1679228.73,1753886.57,12.8,40,493,2023,9,Sep,3,Q3-2023,Sep-2023,39,37.75,19.34,18.41,-302157.72,-12.67,Over Budget,-74657.84,-4.26,Within Budget,3406.14,52047.14,12.32,3331017.12,GREEN,GREEN,AMBER,0,29.36
2023-09-30,Industrial Equipment,Hydraulic Pump,Japan,Client_09,East Zone,Production,291,2730.67,794624.97,541968.02,252656.95,94740.96,157915.99,777130.91,636708.98,608772.89,19.5,92,456,2023,9,Sep,3,Q3-2023,Sep-2023,39,31.8,19.87,11.92,17494.06,2.25,On Track,27936.09,4.59,Over Budget,1396.29,8637.23,4.96,1936898.36,GREEN,GREEN,RED,1,29.36
2023-10-01,Automotive Components,Gear Box,India,Client_16,West Zone,Labour,390,5880.4,2293356.0,1574906.12,718449.88,455068.24,263381.64,2561184.0,2029974.36,2126673.66,12.2,55,470,2023,10,Oct,4,Q4-2023,Oct-2023,39,31.33,11.48,19.84,-267828.0,-10.46,Over Budget,-96699.3,-4.55,Within Budget,4319.09,41697.38,8.55,3497367.9,GREEN,GREEN,AMBER,1,29.36
2023-10-01,Consumer Electronics,Wiring Harness,USA,Client_15,North Zone,Production,706,5311.94,3750229.64,2325675.71,1424553.93,731003.45,693550.48,3258924.06,3056679.16,2983804.4,15.1,50,629,2023,10,Oct,4,Q4-2023,Oct-2023,39,37.99,18.49,19.49,491305.58,15.08,On Track,72874.76,2.44,Over Budget,4859.59,75004.59,12.58,7078558.45,GREEN,GREEN,AMBER,1,29.36
2023-10-01,Automotive Components,Drive Shaft,Germany,Client_08,Export Division,Logistics,658,5643.15,3713192.7,2465609.78,1247582.92,513638.13,733944.79,3684272.77,2979247.91,3147400.55,6.3,97,647,2023,10,Oct,4,Q4-2023,Oct-2023,39,33.6,19.77,13.83,28919.93,0.78,On Track,-168152.64,-5.34,Within Budget,4604.71,38280.34,6.67,2924139.25,GREEN,GREEN,GREEN,0,29.36
2023-10-01,Industrial Equipment,CNC Module,Germany,Client_03,West Zone,Overhead,236,3451.21,814485.56,449495.36,364990.2,163028.64,201961.56,835125.11,612524.0,542069.23,0.6,81,702,2023,10,Oct,4,Q4-2023,Oct-2023,39,44.81,24.8,20.02,-20639.55,-2.47,Over Budget,70454.77,13.0,Over Budget,872.54,10055.38,8.67,61086.42,GREEN,RED,GREEN,0,29.36
2023-10-01,Consumer Electronics,Power Unit,India,Client_15,South Zone,Overhead,768,6888.73,5290544.64,2451857.42,2838687.22,921403.83,1917283.39,5481752.24,3373261.25,3089301.09,23.0,31,620,2023,10,Oct,4,Q4-2023,Oct-2023,39,53.66,36.24,17.42,-191207.6,-3.49,Over Budget,283960.16,9.19,Over Budget,5440.74,170662.73,20.0,15210315.84,GREEN,AMBER,RED,1,29.36
2023-10-02,Automotive Components,Drive Shaft,UK,Client_14,West Zone,Labour,171,2183.63,373400.73,188511.08,184889.65,79730.87,105158.78,415530.96,268241.95,253190.54,17.9,58,173,2023,10,Oct,4,Q4-2023,Oct-2023,40,49.52,28.16,21.35,-42130.23,-10.14,Over Budget,15051.41,5.94,Over Budget,1550.53,6437.94,2.98,835484.13,GREEN,AMBER,RED,0,29.36
2023-10-02,Industrial Equipment,Conveyor Belt,UK,Client_07,East Zone,Logistics,478,1852.77,885624.06,588023.52,297600.54,91620.27,205980.27,1037425.46,679643.79,636497.66,10.8,41,418,2023,10,Oct,4,Q4-2023,Oct-2023,40,33.6,23.26,10.35,-151801.4,-14.63,Over Budget,43146.13,6.78,Over Budget,1625.94,21600.59,10.2,1195592.48,GREEN,AMBER,AMBER,0,29.36
2023-10-03,Consumer Electronics,Display Module,India,Client_01,West Zone,Logistics,381,7807.99,2974844.19,1657998.99,1316845.2,373242.16,943603.04,2850074.36,2031241.15,1993845.65,14.3,19,137,2023,10,Oct,4,Q4-2023,Oct-2023,40,44.27,31.72,12.55,124769.83,4.38,On Track,37395.5,1.88,Over Budget,14826.58,156570.75,7.21,5317533.99,GREEN,GREEN,AMBER,0,29.36
2023-10-04,Consumer Electronics,PCB Assembly,India,Client_11,South Zone,Labour,412,7975.55,3285926.6,2312033.57,973893.03,709974.33,263918.7,3402128.61,3022007.9,3202053.21,1.1,42,556,2023,10,Oct,4,Q4-2023,Oct-2023,40,29.64,8.03,21.61,-116202.01,-3.42,Over Budget,-180045.31,-5.62,Within Budget,5435.27,78236.35,13.24,451814.91,GREEN,GREEN,GREEN,0,29.36
2023-10-04,Consumer Electronics,Display Module,USA,Client_13,East Zone,Logistics,622,808.44,502849.68,250635.62,252214.06,60535.05,191679.01,501553.5,311170.67,299160.23,11.2,21,364,2023,10,Oct,4,Q4-2023,Oct-2023,40,50.16,38.12,12.04,1296.18,0.26,On Track,12010.44,4.01,Over Budget,854.86,23945.22,17.33,703989.55,GREEN,GREEN,AMBER,0,29.36
2023-10-05,Consumer Electronics,Wiring Harness,Japan,Client_05,East Zone,Production,370,831.22,307551.4,149016.44,158534.96,62925.49,95609.47,344620.4,211941.93,224547.73,22.2,46,309,2023,10,Oct,4,Q4-2023,Oct-2023,40,51.55,31.09,20.46,-37069.0,-10.76,Over Budget,-12605.8,-5.61,Within Budget,685.9,6685.9,6.72,853455.14,GREEN,GREEN,RED,0,29.36
2023-10-06,Consumer Electronics,Control Panel,UK,Client_11,West Zone,Logistics,373,6026.52,2247891.96,1309721.19,938170.77,481062.56,457108.21,2292946.22,1790783.75,1972520.85,15.3,66,94,2023,10,Oct,4,Q4-2023,Oct-2023,40,41.74,20.33,21.4,-45054.26,-1.96,Over Budget,-181737.1,-9.21,Within Budget,19050.89,34058.97,1.42,4299093.37,GREEN,GREEN,AMBER,0,29.36
2023-10-06,Automotive Components,Brake Assembly,India,Client_08,South Zone,Production,531,2451.68,1301842.08,833973.02,467869.06,198363.74,269505.32,1533924.89,1032336.76,1138181.75,1.0,55,766,2023,10,Oct,4,Q4-2023,Oct-2023,40,35.94,20.7,15.24,-232082.81,-15.13,Over Budget,-105844.99,-9.3,Within Budget,1347.7,23669.86,13.93,162730.26,GREEN,GREEN,GREEN,0,29.36
2023-10-06,Consumer Electronics,Display Module,Japan,Client_16,North Zone,Logistics,176,3122.03,549477.28,277490.48,271986.8,73681.59,198305.21,615735.07,351172.07,372237.06,19.7,82,719,2023,10,Oct,4,Q4-2023,Oct-2023,40,49.5,36.09,13.41,-66257.79,-10.76,Over Budget,-21064.99,-5.66,Within Budget,488.42,6700.94,8.77,1353087.8,GREEN,GREEN,RED,1,29.36
2023-10-07,Consumer Electronics,Power Unit,UK,Client_01,Export Division,R&D,234,3623.14,847814.76,399105.05,448709.71,162941.87,285767.84,901809.59,562046.92,614299.44,0.6,97,736,2023,10,Oct,4,Q4-2023,Oct-2023,40,52.93,33.71,19.22,-53994.83,-5.99,Over Budget,-52252.52,-8.51,Within Budget,763.65,8740.36,7.59,63586.11,GREEN,GREEN,GREEN,0,29.36
